교육청명,교육지원청명,유치원코드,유치원명,설립유형,건축년도,건물층수,건물전용면적,대지총면적,공시차수,주소
서울특별시교육청,강서양천교육지원청,1ecec08c-eec5-b044-e053-0a32095ab044,솔샘유치원,사립(사인),1987년,지상2층/ 지하0층,653㎡,1313㎡,20181,서울특별시 양천구 목동서로 130
서울특별시교육청,강서양천교육지원청,1ecec08c-ef9b-b044-e053-0a32095ab044,서울월촌초등학교병설유치원,공립(병설),1985년,지상1층/ 지하0층,1588㎡,12067㎡,20231,서울특별시 양천구 목동중앙로 132
서울특별시교육청,강서양천교육지원청,1ecec08c-ef9d-b044-e053-0a32095ab044,솔밭유치원,사립(사인),1984년,지상2층/ 지하1층,280㎡,371㎡,20181,서울특별시 양천구 신월로10길 2-1
서울특별시교육청,강서양천교육지원청,1ecec08c-f320-b044-e053-0a32095ab044,원일유치원,사립(법인),1987년,지상2층/ 지하1층,506㎡,1261㎡,20231,서울특별시 양천구 목동동로 350
서울특별시교육청,강서양천교육지원청,1ecec08c-f3d6-b044-e053-0a32095ab044,서울영도초등학교병설유치원,공립(병설),2003년,지상1층/ 지하0층,809㎡,12606㎡,20231,서울특별시 양천구 목동중앙로 70
서울특별시교육청,강서양천교육지원청,1ecec08c-f448-b044-e053-0a32095ab044,대한유치원,사립(사인),1984년,지상2층/ 지하1층,356㎡,409㎡,20201,서울특별시 양천구 오목로13길 31
서울특별시교육청,강서양천교육지원청,1ecec08c-f449-b044-e053-0a32095ab044,동연유치원,사립(사인),1983년,지상3층/ 지하1층,781㎡,487㎡,20231,서울특별시 양천구 목동중앙북로7길 22
서울특별시교육청,강서양천교육지원청,1ecec08c-f44a-b044-e053-0a32095ab044,목성유치원,사립(사인),1989년,지상2층/ 지하1층,1190㎡,1000㎡,20231,서울특별시 양천구 목동동로 50
서울특별시교육청,강서양천교육지원청,1ecec08c-f5de-b044-e053-0a32095ab044,서울서정초등학교병설유치원,공립(병설),2012년,지상1층/ 지하0층,483㎡,856㎡,20231,서울특별시 양천구 목동로8길 19
서울특별시교육청,강서양천교육지원청,1ecec08c-f649-b044-e053-0a32095ab044,서울신원초등학교병설유치원,공립(병설),1981년,지상4층/ 지하0층,616㎡,1483㎡,20231,서울특별시 양천구 남부순환로58길 32
서울특별시교육청,강서양천교육지원청,1ecec08c-f7f5-b044-e053-0a32095ab044,계상유치원,사립(법인),2002년,지상2층/ 지하1층,736㎡,1186㎡,20231,서울특별시 양천구 남부순환로86길 22
서울특별시교육청,강서양천교육지원청,1ecec08c-f883-b044-e053-0a32095ab044,서울양목초등학교병설유치원,공립(병설),1980년,지상2층/ 지하0층,464㎡,29972㎡,20231,서울특별시 양천구 목동로11길 30
서울특별시교육청,강서양천교육지원청,1ecec08c-f884-b044-e053-0a32095ab044,세진유치원,사립(사인),1995년,지상2층/ 지하1층,383㎡,388㎡,20191,서울특별시 양천구 월정로46길 9
서울특별시교육청,강서양천교육지원청,1ecec08c-f885-b044-e053-0a32095ab044,신정유치원,사립(사인),2013년,지상5층/ 지하1층,1419㎡,1419㎡,20191,서울특별시 양천구 신정로7길 81-4
서울특별시교육청,강서양천교육지원청,1ecec08c-f8f6-b044-e053-0a32095ab044,목동다솜유치원,사립(사인),1986년,지상3층/ 지하1층,800㎡,800㎡,20231,서울특별시 양천구 월정로9길 23-4
서울특별시교육청,강서양천교육지원청,1ecec08c-fada-b044-e053-0a32095ab044,사슴유치원,사립(사인),1996년,지상4층/ 지하1층,613㎡,349㎡,20181,서울특별시 양천구 곰달래로9길 12
서울특별시교육청,강서양천교육지원청,1ecec08c-fae5-b044-e053-0a32095ab044,신예유치원,사립(사인),2000년,지상2층/ 지하1층,251㎡,595㎡,20231,서울특별시 양천구 신정로 290
서울특별시교육청,강서양천교육지원청,1ecec08c-fcd9-b044-e053-0a32095ab044,수영유치원,사립(사인),1988년,지상1층/ 지하1층,683㎡,683㎡,20221,서울특별시 양천구 목동서로 38
서울특별시교육청,강서양천교육지원청,1ecec08c-fe4b-b044-e053-0a32095ab044,아란유치원,사립(사인),1986년,지상1층/ 지하0층,542㎡,892㎡,20231,서울특별시 양천구 목동서로 100
서울특별시교육청,강서양천교육지원청,1ecec08c-fead-b044-e053-0a32095ab044,서울양화초등학교병설유치원,공립(병설),1978년,지상1층/ 지하0층,350㎡,11394㎡,20231,서울특별시 양천구 목동중앙북로16길 57
서울특별시교육청,강서양천교육지원청,1ecec08d-005d-b044-e053-0a32095ab044,튼튼유치원,사립(사인),1983년,지상3층/ 지하1층,891㎡,1344㎡,20231,서울특별시 양천구 중앙로52길 62
서울특별시교육청,강서양천교육지원청,1ecec08d-00ac-b044-e053-0a32095ab044,서울신은초등학교병설유치원,공립(병설),2011년,지상1층/ 지하0층,690㎡,11431㎡,20231,서울특별시 양천구 신정이펜2로 30
서울특별시교육청,강서양천교육지원청,1ecec08d-0120-b044-e053-0a32095ab044,성보유치원,사립(사인),1977년,지상3층/ 지하0층,733㎡,1435㎡,20191,서울특별시 양천구 목동중앙본로7길 13
서울특별시교육청,강서양천교육지원청,1ecec08d-0121-b044-e053-0a32095ab044,어린이의정원유치원,사립(사인),2000년,지상4층/ 지하1층,1395㎡,17358㎡,20231,서울특별시 양천구 목동남로4길 6-46
서울특별시교육청,강서양천교육지원청,1ecec08d-018d-b044-e053-0a32095ab044,광영유치원,사립(법인),1995년,지상4층/ 지하0층,669㎡,1630㎡,20231,서울특별시 양천구 남부순환로30길 17
서울특별시교육청,강서양천교육지원청,1ecec08d-02b0-b044-e053-0a32095ab044,서울강신초등학교병설유치원,공립(병설),2013년,지상3층/ 지하0층,502㎡,750㎡,20231,서울특별시 양천구 월정로 280
서울특별시교육청,강서양천교육지원청,1ecec08d-04c8-b044-e053-0a32095ab044,레인보우유치원,사립(법인),1969년,지상2층/ 지하0층,543㎡,701㎡,20191,서울특별시 양천구 목동중앙북로24길 19-8
서울특별시교육청,강서양천교육지원청,1ecec08d-054c-b044-e053-0a32095ab044,세화유치원,사립(사인),1989년,지상2층/ 지하0층,916㎡,925㎡,20231,서울특별시 양천구 목동동로 130
서울특별시교육청,강서양천교육지원청,1ecec08d-054d-b044-e053-0a32095ab044,양서유치원,사립(사인),1988년,지상3층/ 지하1층,372㎡,414㎡,20181,서울특별시 양천구 신월로13길 15
서울특별시교육청,강서양천교육지원청,1ecec08d-0599-b044-e053-0a32095ab044,서울장수초등학교병설유치원,공립(병설),2006년,지상2층/ 지하0층,302㎡,8861㎡,20231,서울특별시 양천구 신정로13가길 30
서울특별시교육청,강서양천교육지원청,1ecec08d-05b8-b044-e053-0a32095ab044,등대유치원,사립(사인),1997년,지상2층/ 지하1층,690㎡,298㎡,20231,서울특별시 양천구 목동동로12길 60
서울특별시교육청,강서양천교육지원청,1ecec08d-08bb-b044-e053-0a32095ab044,한서유치원,사립(사인),1988년,지상2층/ 지하0층,621㎡,671㎡,20231,서울특별시 양천구 목동동로 430
서울특별시교육청,강서양천교육지원청,1ecec08d-08bc-b044-e053-0a32095ab044,해림유치원,사립(사인),1997년,지상2층/ 지하1층,511㎡,849㎡,20231,서울특별시 양천구 목동서로2길 22
서울특별시교육청,강서양천교육지원청,1ecec08d-0913-b044-e053-0a32095ab044,신목유치원,사립(사인),2005년,지상3층/ 지하0층,414㎡,364㎡,20231,서울특별시 양천구 목동중앙북로10길 7-10
서울특별시교육청,강서양천교육지원청,1ecec08d-0c03-b044-e053-0a32095ab044,빛나유치원,사립(사인),1988년,지상1층/ 지하1층,421㎡,916㎡,20231,서울특별시 양천구 목동로 212
서울특별시교육청,강서양천교육지원청,1ecec08d-0c04-b044-e053-0a32095ab044,서울신기초등학교병설유치원,공립(병설),2000년,지상1층/ 지하0층,494㎡,1610㎡,20231,서울특별시 양천구 신정로 292
서울특별시교육청,강서양천교육지원청,1ecec08d-0e6c-b044-e053-0a32095ab044,경성유치원,사립(사인),1995년,지상2층/ 지하0층,983㎡,1016㎡,20231,서울특별시 양천구 목동로3길 57
서울특별시교육청,강서양천교육지원청,1ecec08d-0e6d-b044-e053-0a32095ab044,등촌유치원,사립(사인),1980년,지상2층/ 지하0층,794㎡,724㎡,20231,서울특별시 양천구 목동중앙북로8길 46
서울특별시교육청,강서양천교육지원청,1ecec08d-0ef0-b044-e053-0a32095ab044,꿈나무유치원,사립(사인),2012년,지상2층/ 지하1층,554㎡,960㎡,20231,서울특별시 양천구 목동서로 280
서울특별시교육청,강서양천교육지원청,1fc6dd86-cccf-d1d2-e053-0a32095ad1d2,목동유치원,사립(사인),2014년,지상4층/ 지하1층,1087㎡,554㎡,20231,서울특별시 양천구 오목로42길 13
서울특별시교육청,강서양천교육지원청,8abcadee-6df5-4c85-9e38-cba5a2d519a5,서울양동초등학교병설유치원,공립(병설),1972년,지상2층/ 지하1층,1759㎡,1860㎡,20231,서울특별시 양천구 오목로23길 24
서울특별시교육청,강서양천교육지원청,9c26aa7f-0f07-4613-9136-4984c723803f,꿈꾸는유치원,사립(사인),2016년,지상4층/ 지하0층,618㎡,311㎡,20231,서울특별시 양천구 오목로4길 8
서울특별시교육청,강서양천교육지원청,a59a057e-4f5c-411a-bb2a-60068691c766,세신유치원,사립(법인),2014년,지상2층/ 지하1층,379㎡,1178㎡,20231,서울특별시 양천구 목동동로1길 38
서울특별시교육청,강서양천교육지원청,d72d2e90-cf0d-4a9b-8697-a47e692aa3ea,서울신정유치원,공립(단설),2013년,지상5층/ 지하1층,1971㎡,940㎡,20231,서울특별시 양천구 신정로7길 81-4
서울특별시교육청,남부교육지원청,1ecec08c-ed30-b044-e053-0a32095ab044,성모유치원,사립(법인),1954년,지상1층/ 지하0층,695㎡,3630㎡,20231,서울특별시 영등포구 가마산로89길 7
서울특별시교육청,남부교육지원청,1ecec08c-eecc-b044-e053-0a32095ab044,큰나무유치원,사립(사인),1998년,지상2층/ 지하1층,562㎡,562㎡,20231,서울특별시 영등포구 도신로 31
서울특별시교육청,남부교육지원청,1ecec08c-eecd-b044-e053-0a32095ab044,평강유치원,사립(사인),1998년,지상1층/ 지하0층,504㎡,862㎡,20231,서울특별시 영등포구 신길로 27
서울특별시교육청,남부교육지원청,1ecec08c-efb3-b044-e053-0a32095ab044,은하유치원,사립(법인),1988년,지상1층/ 지하0층,413㎡,665㎡,20231,서울특별시 영등포구 당산로28길 11
서울특별시교육청,남부교육지원청,1ecec08c-f1b5-b044-e053-0a32095ab044,서울윤중초등학교병설유치원,공립(병설),1979년,지상5층/ 지하0층,1657㎡,11978㎡,20231,서울특별시 영등포구 여의나루로2길 14
서울특별시교육청,남부교육지원청,1ecec08c-f497-b044-e053-0a32095ab044,무지개영재유치원,사립(법인),1974년,지상3층/ 지하0층,1222㎡,481㎡,20231,서울특별시 영등포구 양산로17길 8
서울특별시교육청,남부교육지원청,1ecec08c-f600-b044-e053-0a32095ab044,살레시오성미유치원,사립(법인),2008년,지상2층/ 지하2층,2140㎡,20184㎡,20231,서울특별시 영등포구 신길로 93
서울특별시교육청,남부교육지원청,1ecec08c-f7c4-b044-e053-0a32095ab044,한영유치원,사립(사인),2000년,지상4층/ 지하0층,384㎡,848㎡,20231,서울특별시 영등포구 영중로41길 5
서울특별시교육청,남부교육지원청,1ecec08c-f88d-b044-e053-0a32095ab044,동천유치원,사립(사인),1995년,지상3층/ 지하1층,354㎡,527㎡,20231,서울특별시 영등포구 신길로40길 10
서울특별시교육청,남부교육지원청,1ecec08c-f88e-b044-e053-0a32095ab044,명신유치원,사립(법인),1991년,지상2층/ 지하0층,419㎡,973㎡,20231,서울특별시 영등포구 신길로41라길 13-9
서울특별시교육청,남부교육지원청,1ecec08c-f89f-b044-e053-0a32095ab044,우성유치원,사립(사인),1986년,지상2층/ 지하1층,348㎡,264㎡,20231,서울특별시 영등포구 도신로 68-1
서울특별시교육청,남부교육지원청,1ecec08c-f9f6-b044-e053-0a32095ab044,성락유치원,사립(법인),1985년,지상4층/ 지하0층,181㎡,132㎡,20231,서울특별시 영등포구 가마산로51길 9
서울특별시교육청,남부교육지원청,1ecec08c-fa13-b044-e053-0a32095ab044,서울영동초등학교병설유치원,공립(병설),2013년,지상2층/ 지하0층,723㎡,615㎡,20231,서울특별시 영등포구 국회대로53길 20
서울특별시교육청,남부교육지원청,1ecec08c-fa8b-b044-e053-0a32095ab044,서울영등포초등학교병설유치원,공립(병설),1989년,지상2층/ 지하0층,1424㎡,15677㎡,20231,서울특별시 영등포구 경인로 756
서울특별시교육청,남부교육지원청,1ecec08c-fa8c-b044-e053-0a32095ab044,성심유치원,사립(사인),1984년,지상4층/ 지하1층,291㎡,536㎡,20181,서울특별시 영등포구 도림로 339
서울특별시교육청,남부교육지원청,1ecec08c-fb57-b044-e053-0a32095ab044,파란나라유치원,사립(사인),1986년,지상4층/ 지하0층,660㎡,277㎡,20231,서울특별시 영등포구 도신로8길 17
서울특별시교육청,남부교육지원청,1ecec08c-fc05-b044-e053-0a32095ab044,파랑새유치원,사립(사인),1989년,지상3층/ 지하0층,597㎡,745㎡,20231,서울특별시 영등포구 가마산로 384
서울특별시교육청,남부교육지원청,1ecec08c-fc06-b044-e053-0a32095ab044,평화유치원,사립(사인),1988년,지상3층/ 지하1층,396㎡,317㎡,20231,서울특별시 영등포구 선유동2로 40
서울특별시교육청,남부교육지원청,1ecec08c-fcff-b044-e053-0a32095ab044,여의유치원,사립(사인),1976년,지상3층/ 지하0층,239㎡,239㎡,20231,서울특별시 영등포구 국제금융로7길 3
서울특별시교육청,남부교육지원청,1ecec08c-fd97-b044-e053-0a32095ab044,굿프랜드유치원,사립(사인),1988년,지상2층/ 지하1층,890㎡,345㎡,20231,서울특별시 영등포구 대방천로 180
서울특별시교육청,남부교육지원청,1ecec08c-fec8-b044-e053-0a32095ab044,서울도신초등학교병설유치원,공립(병설),1976년,지상1층/ 지하0층,2908㎡,12530㎡,20231,서울특별시 영등포구 도림로53길 32-9
서울특별시교육청,남부교육지원청,1ecec08d-0067-b044-e053-0a32095ab044,청은유치원,사립(사인),1982년,지상2층/ 지하0층,288㎡,288㎡,20231,서울특별시 영등포구 선유서로 76
서울특별시교육청,남부교육지원청,1ecec08d-012b-b044-e053-0a32095ab044,돈보스꼬유치원,사립(법인),2012년,지상3층/ 지하1층,1405㎡,1497㎡,20231,서울특별시 영등포구 도영로22길 22
서울특별시교육청,남부교육지원청,1ecec08d-013f-b044-e053-0a32095ab044,여의도유치원,사립(법인),1979년,지상1층/ 지하0층,713㎡,666㎡,20231,서울특별시 영등포구 여의동로 257
서울특별시교육청,남부교육지원청,1ecec08d-01d4-b044-e053-0a32095ab044,푸른나라유치원,사립(사인),1985년,지상3층/ 지하0층,392㎡,238㎡,20181,서울특별시 영등포구 당산로35길 3
서울특별시교육청,남부교육지원청,1ecec08d-0336-b044-e053-0a32095ab044,성요셉유치원,사립(사인),1971년,지상2층/ 지하0층,432㎡,498㎡,20231,서울특별시 영등포구 63로 45
서울특별시교육청,남부교육지원청,1ecec08d-0555-b044-e053-0a32095ab044,대림유치원,사립(사인),1983년,지상3층/ 지하0층,174㎡,174㎡,20181,서울특별시 영등포구 디지털로 455-7
서울특별시교육청,남부교육지원청,1ecec08d-0568-b044-e053-0a32095ab044,신라유치원,사립(사인),1991년,지상2층/ 지하1층,471㎡,516㎡,20231,서울특별시 영등포구 영등포로64길 8
서울특별시교육청,남부교육지원청,1ecec08d-056a-b044-e053-0a32095ab044,영은유치원,사립(사인),2002년,지상1층/ 지하0층,435㎡,435㎡,20231,서울특별시 영등포구 양산로 61
서울특별시교육청,남부교육지원청,1ecec08d-056b-b044-e053-0a32095ab044,영중유치원,사립(법인),1999년,지상3층/ 지하1층,1140㎡,900㎡,20231,서울특별시 영등포구 영중로 163
서울특별시교육청,남부교육지원청,1ecec08d-0726-b044-e053-0a32095ab044,서울당중초등학교병설유치원,공립(병설),2010년,지상1층/ 지하0층,409㎡,17180㎡,20231,서울특별시 영등포구 선유로 131
서울특별시교육청,남부교육지원청,1ecec08d-0749-b044-e053-0a32095ab044,서울영중초등학교병설유치원,공립(병설),1998년,지상3층/ 지하0층,699㎡,901㎡,20231,서울특별시 영등포구 양산로 185
서울특별시교육청,남부교육지원청,1ecec08d-080b-b044-e053-0a32095ab044,서울대동초등학교병설유치원,공립(병설),1980년,지상3층/ 지하0층,543㎡,503㎡,20231,서울특별시 영등포구 대림로21길 6
서울특별시교육청,남부교육지원청,1ecec08d-0b19-b044-e053-0a32095ab044,성지유치원,사립(사인),2002년,지상2층/ 지하1층,459㎡,550㎡,20231,서울특별시 영등포구 도신로29길 28
서울특별시교육청,남부교육지원청,1ecec08d-0b39-b044-e053-0a32095ab044,서울대방초등학교병설유치원,공립(병설),1962년,지상2층/ 지하0층,1995㎡,21732㎡,20231,서울특별시 영등포구 여의대방로35길 14
서울특별시교육청,남부교육지원청,1ecec08d-0d36-b044-e053-0a32095ab044,침례유치원,사립(법인),2001년,지상2층/ 지하0층,899㎡,1667㎡,20231,서울특별시 영등포구 국제금융로 118
서울특별시교육청,남부교육지원청,1ecec08d-0d37-b044-e053-0a32095ab044,한신혜원유치원,사립(사인),1996년,지상3층/ 지하1층,645㎡,645㎡,20231,서울특별시 영등포구 양평로24길 9
서울특별시교육청,남부교육지원청,1ecec08d-0e0f-b044-e053-0a32095ab044,신길에덴유치원,사립(사인),2000년,지상3층/ 지하1층,457㎡,408㎡,20231,서울특별시 영등포구 신길로38길 21
서울특별시교육청,남부교육지원청,1ecec08d-0e56-b044-e053-0a32095ab044,서울영림초등학교병설유치원,공립(병설),1982년,지상1층/ 지하0층,639㎡,8063㎡,20231,서울특별시 영등포구 시흥대로173길 14
서울특별시교육청,남부교육지원청,514a9da1-09dd-41f1-80ad-6ae2336cc998,서울대길초등학교병설유치원,공립(병설),1983년,지상1층/ 지하0층,439㎡,16467㎡,20231,서울특별시 영등포구 대방천로 206
서울특별시교육청,남부교육지원청,bee9e663-cc40-4da3-a26e-2b77a1a3e3f9,서울우신초등학교병설유치원,공립(병설),2000년,지상3층/ 지하1층,989㎡,7845㎡,20231,서울특별시 영등포구 신길로 190
서울특별시교육청,남부교육지원청,c295b114-3f1c-40a9-85ec-0999d036c98c,서울선유초등학교병설유치원,공립(병설),1984년,지상1층/ 지하0층,235㎡,8962㎡,20231,서울특별시 영등포구 선유로43가길 14
서울특별시교육청,중부교육지원청,1ecec08c-ee46-b044-e053-0a32095ab044,강변유치원,사립(법인),1999년,지상3층/ 지하0층,1042㎡,2736㎡,20231,서울특별시 용산구 이촌로84길 9-7
서울특별시교육청,중부교육지원청,1ecec08c-f024-b044-e053-0a32095ab044,서울한남초등학교병설유치원,공립(병설),1972년,지상2층/ 지하0층,227㎡,321㎡,20231,서울특별시 용산구 한남대로 112
서울특별시교육청,중부교육지원청,1ecec08c-f04b-b044-e053-0a32095ab044,충신유치원,사립(사인),1997년,지상2층/ 지하1층,1157㎡,1426㎡,20231,서울특별시 용산구 이촌로71길 14
서울특별시교육청,중부교육지원청,1ecec08c-f48f-b044-e053-0a32095ab044,일민유치원,사립(사인),2001년,지상3층/ 지하1층,790㎡,660㎡,20231,서울특별시 용산구 효창원로 17
서울특별시교육청,중부교육지원청,1ecec08c-f913-b044-e053-0a32095ab044,원유치원,사립(사인),1998년,지상2층/ 지하0층,728㎡,728㎡,20231,서울특별시 용산구 이촌로81길 14
서울특별시교육청,중부교육지원청,1ecec08c-f932-b044-e053-0a32095ab044,유성유치원,사립(사인),1992년,지상4층/ 지하1층,2285㎡,2285㎡,20181,서울특별시 용산구 회나무로13가길 16
서울특별시교육청,중부교육지원청,1ecec08c-fd8f-b044-e053-0a32095ab044,정우유치원,사립(법인),1970년,지상3층/ 지하0층,381㎡,559㎡,20181,서울특별시 용산구 원효로 179
서울특별시교육청,중부교육지원청,1ecec08c-fd90-b044-e053-0a32095ab044,한가람유치원,사립(사인),1990년,지상1층/ 지하0층,563㎡,832㎡,20231,서울특별시 용산구 이촌로89길 50
서울특별시교육청,중부교육지원청,1ecec08c-ffe4-b044-e053-0a32095ab044,도원유치원,사립(법인),1971년,지상1층/ 지하0층,1067㎡,1416㎡,20231,서울특별시 용산구 새창로12길 11-8
서울특별시교육청,중부교육지원청,1ecec08d-019f-b044-e053-0a32095ab044,서울남정초등학교병설유치원,공립(병설),2010년,지상4층/ 지하1층,1518㎡,15546㎡,20231,서울특별시 용산구 원효로64길 17-10
서울특별시교육청,중부교육지원청,1ecec08d-01a0-b044-e053-0a32095ab044,신동아큰나무유치원,사립(사인),1985년,지상1층/ 지하0층,300㎡,1481㎡,20181,서울특별시 용산구 이촌로 347
서울특별시교육청,중부교육지원청,1ecec08d-042a-b044-e053-0a32095ab044,계성유치원,사립(법인),1988년,지상4층/ 지하1층,2097㎡,5428㎡,20231,서울특별시 용산구 효창원로15길 15
서울특별시교육청,중부교육지원청,1ecec08d-042b-b044-e053-0a32095ab044,대건유치원,사립(법인),1990년,지상2층/ 지하1층,690㎡,957㎡,20231,서울특별시 용산구 이촌로81길 38
서울특별시교육청,중부교육지원청,1ecec08d-04dd-b044-e053-0a32095ab044,서울청파초등학교병설유치원,공립(병설),1962년,지상4층/ 지하0층,462㎡,1920㎡,20211,서울특별시 용산구 효창원로 228
서울특별시교육청,중부교육지원청,1ecec08d-0a24-b044-e053-0a32095ab044,복자유치원,사립(법인),1969년,지상2층/ 지하0층,434㎡,341㎡,20231,서울특별시 용산구 후암로34길 21-8
서울특별시교육청,중부교육지원청,1ecec08d-0e80-b044-e053-0a32095ab044,서울서빙고초등학교병설유치원,공립(병설),1967년,지상2층/ 지하0층,674㎡,21681㎡,20231,서울특별시 용산구 서빙고로51길 14
서울특별시교육청,중부교육지원청,1ecec08d-0e82-b044-e053-0a32095ab044,성심유치원,사립(사인),1977년,지상2층/ 지하1층,244㎡,27663㎡,20181,서울특별시 용산구 보광로24길 9-4
서울특별시교육청,중부교육지원청,26f414fb-a8fb-4256-858e-5d2c7c1a37bf,서울청파유치원,공립(단설),1968년,지상3층/ 지하0층,1987㎡,1235㎡,20231,서울특별시 용산구 효창원로 228
서울특별시교육청,서부교육지원청,0783b5eb-4c00-4161-9c47-664336825e5a,다우림유치원,사립(사인),1991년,지상4층/ 지하1층,294㎡,159㎡,20221,서울특별시 은평구 증산로21길 22
서울특별시교육청,서부교육지원청,1ecec08c-ed16-b044-e053-0a32095ab044,서울연광초등학교병설유치원,공립(병설),2004년,지상1층/ 지하0층,341㎡,13516㎡,20231,서울특별시 은평구 연서로35길 37
서울특별시교육청,서부교육지원청,1ecec08c-ed89-b044-e053-0a32095ab044,궁전유치원,사립(사인),1997년,지상3층/ 지하0층,337㎡,374㎡,20181,서울특별시 은평구 갈현로33길 24
서울특별시교육청,서부교육지원청,1ecec08c-ee12-b044-e053-0a32095ab044,성아유치원,사립(사인),1989년,지상4층/ 지하1층,291㎡,367㎡,20231,서울특별시 은평구 응암로14길 21
서울특별시교육청,서부교육지원청,1ecec08c-ee13-b044-e053-0a32095ab044,성균관유치원,사립(사인),2006년,지상5층/ 지하0층,800㎡,474㎡,20231,서울특별시 은평구 연서로27길 23
서울특별시교육청,서부교육지원청,1ecec08c-ee3d-b044-e053-0a32095ab044,동산유치원,사립(법인),1998년,지상4층/ 지하0층,654㎡,654㎡,20231,서울특별시 은평구 증산서길 53-9
서울특별시교육청,서부교육지원청,1ecec08c-eed7-b044-e053-0a32095ab044,서울신도초등학교병설유치원,공립(병설),2010년,지상1층/ 지하0층,588㎡,10050㎡,20231,서울특별시 은평구 진관1로 77-23
서울특별시교육청,서부교육지원청,1ecec08c-f13b-b044-e053-0a32095ab044,서울진관유치원,공립(단설),2012년,지상4층/ 지하1층,1743㎡,630㎡,20231,서울특별시 은평구 진관2로 111-16
서울특별시교육청,서부교육지원청,1ecec08c-f13c-b044-e053-0a32095ab044,서울은빛유치원,공립(단설),2012년,지상4층/ 지하1층,1417㎡,1813㎡,20231,서울특별시 은평구 진관3로 73-11
서울특별시교육청,서부교육지원청,1ecec08c-f19a-b044-e053-0a32095ab044,선일유치원,사립(법인),1967년,지상3층/ 지하0층,667㎡,1335㎡,20231,서울특별시 은평구 갈현로29길 27
서울특별시교육청,서부교육지원청,1ecec08c-f41e-b044-e053-0a32095ab044,색동유치원,사립(사인),1973년,지상4층/ 지하1층,560㎡,279㎡,20231,서울특별시 은평구 갈현로 212-1
서울특별시교육청,서부교육지원청,1ecec08c-f496-b044-e053-0a32095ab044,하늘유치원,사립(사인),2013년,지상3층/ 지하0층,910㎡,693㎡,20191,서울특별시 은평구 진관1로 77-15
서울특별시교육청,서부교육지원청,1ecec08c-f559-b044-e053-0a32095ab044,서울구현초등학교병설유치원,공립(병설),2008년,지상1층/ 지하1층,732㎡,13032㎡,20231,서울특별시 은평구 갈현로15길 51
서울특별시교육청,서부교육지원청,1ecec08c-f60c-b044-e053-0a32095ab044,피노키오유치원,사립(사인),1988년,지상3층/ 지하1층,834㎡,513㎡,20181,서울특별시 은평구 증산로15길 35-8
서울특별시교육청,서부교육지원청,1ecec08c-f728-b044-e053-0a32095ab044,유정유치원,사립(사인),2004년,지상3층/ 지하1층,343㎡,370㎡,20231,서울특별시 은평구 진흥로12길 23
서울특별시교육청,서부교육지원청,1ecec08c-f729-b044-e053-0a32095ab044,와우랩유치원,사립(사인),1964년,지상3층/ 지하1층,949㎡,1147㎡,20231,서울특별시 은평구 응암로28길 34
서울특별시교육청,서부교육지원청,1ecec08c-f8c9-b044-e053-0a32095ab044,보람유치원,사립(법인),1984년,지상3층/ 지하1층,389㎡,603㎡,20211,서울특별시 은평구 갈현로4길 42
서울특별시교육청,서부교육지원청,1ecec08c-fa14-b044-e053-0a32095ab044,서울연은초등학교병설유치원,공립(병설),2013년,지상1층/ 지하1층,507㎡,6661㎡,20231,서울특별시 은평구 백련산로2길 35
서울특별시교육청,서부교육지원청,1ecec08c-faa5-b044-e053-0a32095ab044,충암유치원,사립(법인),1973년,지상3층/ 지하1층,1014㎡,1043㎡,20231,서울특별시 은평구 가좌로5길 5
서울특별시교육청,서부교육지원청,1ecec08c-fadd-b044-e053-0a32095ab044,녹번유치원,사립(사인),1966년,지상1층/ 지하0층,314㎡,759㎡,20231,서울특별시 은평구 은평로16길 11
서울특별시교육청,서부교육지원청,1ecec08c-fade-b044-e053-0a32095ab044,라라유치원,사립(사인),1991년,지상2층/ 지하0층,297㎡,297㎡,20201,서울특별시 은평구 갈현로 170-1
서울특별시교육청,서부교육지원청,1ecec08c-fdb9-b044-e053-0a32095ab044,하나유치원,사립(사인),2012년,지상4층/ 지하1층,1153㎡,1294㎡,20191,서울특별시 은평구 진관4로 93
서울특별시교육청,서부교육지원청,1ecec08c-fe45-b044-e053-0a32095ab044,서울은명초등학교병설유치원,공립(병설),2008년,지상5층/ 지하1층,255㎡,615㎡,20231,서울특별시 은평구 은평로4길 21-9
서울특별시교육청,서부교육지원청,1ecec08c-fea8-b044-e053-0a32095ab044,은혜유치원,사립(법인),1980년,지상2층/ 지하0층,693㎡,6740㎡,20221,서울특별시 은평구 통일로78가길 20
서울특별시교육청,서부교육지원청,1ecec08c-fed9-b044-e053-0a32095ab044,효림유치원,사립(사인),2001년,지상3층/ 지하1층,752㎡,665㎡,20231,서울특별시 은평구 은평터널로 65
서울특별시교육청,서부교육지원청,1ecec08c-ffa8-b044-e053-0a32095ab044,은평국제유치원,사립(사인),2017년,지상3층/ 지하0층,672㎡,464㎡,20231,서울특별시 은평구 은평로3가길 32
서울특별시교육청,서부교육지원청,1ecec08c-ffda-b044-e053-0a32095ab044,예일유치원,사립(법인),1981년,지상2층/ 지하0층,1413㎡,1288㎡,20231,서울특별시 은평구 연서로 117
